NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100; PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32; TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE; TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT; UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP; FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S; FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM; INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT; HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM; NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
 92073001;SURESNES;48.870667;2.234667;30;202301;47.5;1;31;;14.7;1;14;11;2;1;0;0;0;;;0;;;;8.9;1;31;;16.2;1;1;2.2;1;25;0;0;0;0;31;31;0;4.7;1;31;;-2.1;1;29;11.5;1;1;0;0;27;31;31;0;0;7;4.2;1;10.1;1;31;31;6.8;1;31;6.8;1;31;0;1.1;1;25;13.9;1;1;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202302;2.8;1;28;;1.0;1;4;1;0;0;0;0;0;;;0;;;;11.2;1;28;;16.5;1;21;6.8;1;26;0;0;0;0;28;28;0;3.9;1;28;;-3.1;1;9;11.1;1;18;0;0;25;28;28;0;0;5;7.3;1;15.7;1;21;28;7.6;1;28;7.0;1;28;0;2.7;1;9;13.6;1;17;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202303;51.3;1;31;;13.3;1;8;13;2;1;0;0;0;;;0;;;;13.5;1;31;;21.0;1;29;6.7;1;4;0;0;0;0;30;31;0;6.8;1;31;;-0.3;1;1;13.1;1;30;0;0;26;31;31;0;0;2;6.7;1;12.5;1;20;31;10.1;1;31;9.9;1;31;0;4.0;1;4;15.6;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202304;58.9;1;30;;13.0;1;11;11;5;2;0;0;0;;;0;;;;15.7;1;30;;22.6;1;28;9.5;1;2;0;0;0;0;28;30;0;7.4;1;30;;2.2;1;5;14.8;1;28;0;0;26;30;30;0;0;0;8.3;1;15.2;1;9;30;11.5;1;30;11.1;1;30;0;7.3;1;14;18.7;1;28;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202305;61.7;1;31;;16.7;1;6;8;3;3;0;0;0;;;0;;;;21.3;1;31;;28.3;1;28;14.8;1;12;0;4;0;0;12;29;0;11.1;1;31;;6.9;1;16;14.2;1;29;0;0;9;31;31;0;0;0;10.2;1;15.4;1;28;31;16.2;1;31;15.9;1;31;0;12.1;1;16;20.6;1;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202306;48.8;1;30;;16.3;1;22;4;3;3;0;0;0;;;0;;;;28.6;1;30;;34.0;1;25;22.9;1;2;0;27;10;0;0;10;2;16.4;1;30;;11.5;1;2;20.8;1;29;0;0;0;8;28;2;0;0;12.1;1;16.4;1;25;30;22.5;1;30;22.3;1;30;6;17.2;1;2;25.8;1;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202307;92.2;1;31;;27.2;1;28;8;6;4;0;0;0;;;0;;;;26.1;1;31;;33.8;1;8;20.6;1;31;0;19;6;0;0;23;3;16.2;1;31;;11.5;1;26;21.5;1;9;0;0;0;10;29;2;0;0;9.9;1;17.7;1;7;31;21.2;1;31;20.9;1;31;3;17.4;1;5;27.1;1;8;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202308;66.5;1;31;;25.7;1;1;9;3;3;0;0;0;;;0;;;;25.4;1;31;;32.8;1;23;19.6;1;31;0;16;5;0;2;19;1;16.3;1;31;;13.0;1;30;21.4;1;19;0;0;0;12;29;2;0;0;9.1;1;14.6;1;10;31;20.9;1;31;20.5;1;31;6;16.7;1;5;25.7;1;23;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202309;58.8;1;30;;27.9;1;12;6;2;2;0;0;0;;;0;;;;26.9;1;30;;36.3;1;9;18.1;1;21;0;16;9;4;4;17;8;15.9;1;30;;8.6;1;24;21.1;1;10;0;0;1;9;29;1;0;0;11.0;1;17.4;1;9;30;21.4;1;30;20.7;1;30;8;15.1;1;24;28.2;1;10;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 92073001;SURESNES;48.870667;2.234667;30;202310;85.9;1;31;;12.0;1;12;15;7;2;0;0;0;;;0;;;;20.2;1;31;;29.5;1;10;12.5;1;23;0;8;0;0;18;27;0;11.4;1;31;;5.3;1;16;17.5;1;3;0;0;8;27;31;0;0;0;8.8;1;18.2;1;10;31;15.8;1;31;15.1;1;31;0;10.1;1;23;21.6;1;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
