NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100; PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32; TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE; TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT; UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP; FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S; FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM; INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT; HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM; NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
 95527001;ROISSY;49.015167;2.534333;108;202311;111.5;1;30;;16.1;1;16;19;7;4;0;0;0;1008.9;1;30;978.0;1;4;11.7;1;30;;17.0;1;13;6.5;1;28;0;0;0;0;30;30;0;6.7;1;30;;-0.3;1;26;12.2;1;19;0;0;26;30;30;0;0;1;5.0;1;7.6;1;12;30;9.2;1;30;8.9;1;30;0;3.3;1;26;14.1;1;13;50;1;22;30;99;1;27;30;86;1;30;9.9;9;30;23.4;1;27.0;1;210;1;2;27;6;0;30;26.3;1;;0;2;26;4;0;30;18.5;1;210;1;2;20;11;1;30;5.6;1;30;3311;9;30;7;19;1;9811;9;30;;;0;;;0;0;9;0;9;;30;0;0;0;0;0;0;9;0;9;;0;0;0;0;0;2
 95527001;ROISSY;49.015167;2.534333;108;202312;67.0;1;31;;22.6;1;9;11;3;2;0;0;0;1016.6;1;31;1001.3;1;4;9.6;1;31;;13.1;1;9;2.7;1;1;0;0;0;0;31;31;0;5.6;1;31;;-2.9;1;3;10.6;1;25;0;0;30;31;31;0;0;3;4.1;1;8.0;1;16;31;7.6;1;31;7.5;1;31;0;0.3;1;3;11.3;1;24;45;1;27;31;100;1;17;31;87;1;31;9.2;9;31;17.1;1;23.3;1;220;1;31;27;5;0;31;21.9;1;;0;31;25;4;0;31;15.4;1;230;1;31;19;11;1;31;5.5;1;31;2196;9;31;9;25;0;6115;9;31;;;0;;;0;0;9;0;9;;31;1;0;0;0;1;0;9;0;9;;0;0;0;0;0;6
 95527001;ROISSY;49.015167;2.534333;108;202401;67.9;1;31;;25.8;1;17;10;3;3;0;0;0;1020.3;1;31;990.5;1;17;7.1;1;31;;14.2;1;24;-1.3;1;13;3;0;0;0;31;31;0;2.0;1;31;;-5.4;1;19;11.6;1;24;2;0;30;31;31;0;0;15;5.1;1;13.0;1;21;31;4.6;1;31;4.3;1;31;0;-2.1;1;9;12.9;1;24;48;1;26;31;99;1;17;31;83;1;31;7.3;9;31;17.6;1;23.6;1;210;1;2;25;10;0;31;22.7;1;;0;2;20;8;0;31;15.7;1;210;1;2;14;10;2;31;5.0;1;31;5236;9;31;7;15;4;10613;9;31;;;0;;;0;5;9;4;1;17;31;9;2;0;0;7;0;9;4;9;18;2;0;0;0;0;0
 95527001;ROISSY;49.015167;2.534333;108;202402;101.5;1;29;;20.4;1;21;13;10;3;0;0;0;1014.0;1;29;985.9;1;10;11.5;1;29;;18.1;1;15;8.5;1;24;0;0;0;0;29;29;0;6.9;1;29;;1.2;1;28;11.6;1;16;0;0;25;29;29;0;0;0;4.6;1;9.4;1;28;29;9.2;1;29;9.0;1;29;0;5.9;1;28;14.0;1;15;50;1;17;29;100;1;2;29;86;1;29;10.0;9;29;25.2;1;30.0;1;250;1;22;28;8;1;29;28.5;1;;0;22;26;4;1;29;17.0;1;230;1;22;15;10;1;29;5.4;1;29;1977;9;29;14;22;0;10704;9;29;;;0;;;0;0;9;0;9;;29;0;0;0;0;0;0;9;0;9;;0;0;0;0;1;3
 95527001;ROISSY;49.015167;2.534333;108;202403;101.5;1;31;;17.8;1;2;15;9;3;0;0;0;1008.2;1;31;986.7;1;27;13.7;1;31;;19.9;1;20;8.2;1;2;0;0;0;0;31;31;0;6.6;1;31;;1.6;1;7;12.3;1;15;0;0;28;31;31;0;0;0;7.1;1;12.7;1;14;31;10.1;1;31;9.6;1;31;0;6.4;1;2;14.8;1;15;33;1;22;31;98;1;30;31;80;1;31;9.6;9;31;55.7;1;22.3;1;220;1;28;25;3;0;31;21.1;1;;0;28;24;3;0;31;16.0;1;210;1;28;14;3;1;31;4.4;1;31;7094;9;31;4;16;3;29183;9;31;;;0;;;0;0;9;0;9;;31;0;0;0;0;0;0;9;0;9;;0;0;0;1;4;2
 95527001;ROISSY;49.015167;2.534333;108;202404;47.8;1;13;;12.2;1;4;8;3;2;0;0;0;1016.1;1;13;1000.1;1;1;19.1;1;13;;26.5;1;13;12.6;1;9;0;1;0;0;9;13;0;10.4;1;13;;4.9;1;10;14.4;1;7;0;0;5;13;13;0;0;0;8.6;1;14.0;1;13;13;14.7;1;13;14.3;1;13;0;10.2;1;9;19.5;1;13;30;1;6;13;98;1;8;13;72;1;13;11.5;9;13;;;22.9;1;260;1;4;12;5;0;13;21.7;1;;0;4;12;5;0;13;12.1;1;210;1;4;9;6;0;13;5.1;1;13;3678;9;13;2;4;2;16563;9;13;;;0;;;0;0;9;0;9;;13;0;0;0;0;0;0;9;0;9;;0;0;0;1;2;1
 95580001;ST WITZ;49.085667;2.550667;141;202301;49.0;1;31;;14.4;1;14;12;2;1;0;0;0;;;0;;;;7.6;1;31;;13.5;1;1;0.8;1;25;0;0;0;0;31;31;0;3.4;1;31;;-2.8;1;29;10.7;1;1;0;0;29;31;31;0;0;9;4.2;1;9.6;1;10;31;5.5;1;31;5.4;1;31;0;-0.4;1;25;12.1;1;1;55;1;1;31;99;1;26;31;87;1;31;8.0;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202302;1.6;1;28;;0.6;1;22;0;0;0;0;0;0;;;0;;;;9.7;1;28;;14.9;1;21;5.0;1;28;0;0;0;0;28;28;0;3.0;1;28;;-3.3;1;28;10.3;1;17;0;0;27;28;28;0;0;6;6.7;1;12.9;1;21;28;6.3;1;28;6.0;1;28;0;0.9;1;28;12.4;1;17;31;1;27;28;99;1;20;28;78;1;28;7.4;9;28;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202303;65.8;1;31;;13.1;1;7;15;4;1;0;0;0;;;0;;;;12.4;1;31;;19.7;1;29;5.9;1;4;0;0;0;0;31;31;0;5.2;1;31;;-3.0;1;1;11.8;1;30;0;0;27;31;31;0;0;4;7.1;1;12.5;1;29;31;8.8;1;31;8.5;1;31;0;2.1;1;1;14.7;1;30;39;1;29;31;98;1;18;31;75;1;31;8.5;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202304;55.2;1;30;;15.1;1;11;9;5;2;0;0;0;;;0;;;;14.1;1;30;;22.0;1;28;7.3;1;2;0;0;0;0;29;30;0;5.8;1;30;;0.5;1;5;13.5;1;28;0;0;29;30;30;0;0;0;8.3;1;14.4;1;5;30;10.0;1;30;9.6;1;30;0;6.3;1;4;17.8;1;28;24;1;5;30;98;1;29;30;74;1;30;8.8;9;30;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
