NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100; PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32; TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE; TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT; UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP; FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S; FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM; INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT; HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM; NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
 94042001;JOINVILLE;48.813667;2.462667;37;202301;45.9;1;31;;13.3;1;14;11;2;1;0;0;0;;;0;;;;8.7;1;31;;14.5;1;1;2.2;1;25;0;0;0;0;31;31;0;4.6;1;31;;-1.8;1;29;12.0;1;5;0;0;27;31;31;0;0;6;4.1;1;9.3;1;31;31;6.7;1;31;6.5;1;31;0;1.1;1;25;13.2;1;5;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202302;1.8;1;28;;0.8;1;4;0;0;0;0;0;0;;;0;;;;11.4;1;28;;17.4;1;21;7.2;1;28;0;0;0;0;28;28;0;3.8;1;28;;-2.7;1;9;11.2;1;18;0;0;25;28;28;0;0;4;7.6;1;15.6;1;21;28;7.6;1;28;7.0;1;28;0;2.9;1;9;13.2;1;17;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202303;68.6;1;31;;21.3;1;8;17;3;2;0;0;0;;;0;;;;13.8;1;31;;21.5;1;29;6.7;1;4;0;0;0;0;30;31;0;6.5;1;31;;-0.7;1;2;12.9;1;30;0;0;26;31;31;0;0;3;7.2;1;12.1;1;20;31;10.2;1;31;9.8;1;31;0;3.3;1;4;15.8;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202304;61.3;1;30;;12.5;1;14;11;4;2;0;0;0;;;0;;;;16.1;1;30;;24.4;1;28;9.1;1;2;0;0;0;0;28;30;0;7.3;1;30;;2.1;1;4;15.1;1;28;0;0;27;29;30;0;0;0;8.8;1;14.3;1;9;30;11.7;1;30;11.2;1;30;0;7.5;1;14;19.8;1;28;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202305;59.5;1;31;;18.9;1;6;10;4;2;0;0;0;;;0;;;;21.4;1;31;;27.2;1;28;15.1;1;12;0;4;0;0;11;29;0;11.1;1;31;;6.7;1;16;14.2;1;29;0;0;10;31;31;0;0;0;10.3;1;14.7;1;31;31;16.2;1;31;16.0;1;31;0;12.4;1;16;20.3;1;28;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202306;27.0;1;30;;8.7;1;22;6;2;0;0;0;0;;;0;;;;28.8;1;30;;34.9;1;25;22.8;1;2;0;29;10;0;0;6;2;16.8;1;30;;11.4;1;2;20.9;1;29;0;0;0;6;27;3;0;0;12.0;1;16.4;1;25;30;22.8;1;30;22.6;1;30;10;17.1;1;2;26.7;1;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202307;96.2;1;31;;27.5;1;28;9;6;3;0;0;0;;;0;;;;26.9;1;31;;34.9;1;8;21.5;1;25;0;23;7;0;0;19;4;16.8;1;31;;12.3;1;26;21.7;1;9;0;0;0;6;28;3;0;0;10.1;1;15.8;1;7;31;21.9;1;31;21.6;1;31;6;17.9;1;5;28.2;1;8;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202308;77.7;1;31;;24.7;1;1;12;4;2;0;0;0;;;0;;;;25.8;1;31;;32.2;1;23;19.1;1;31;0;18;5;0;2;19;1;16.7;1;31;;12.9;1;29;21.9;1;24;0;0;0;11;28;3;0;0;9.1;1;13.7;1;20;31;21.2;1;31;20.7;1;31;5;16.6;1;5;25.8;1;23;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202309;31.8;1;30;;10.5;1;21;6;3;1;0;0;0;;;0;;;;26.9;1;30;;35.9;1;8;17.7;1;21;0;19;9;3;3;17;6;16.3;1;30;;8.8;1;24;21.9;1;10;0;0;1;8;27;3;0;0;10.7;1;16.8;1;8;30;21.6;1;30;20.9;1;30;8;15.1;1;23;28.6;1;10;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 94042001;JOINVILLE;48.813667;2.462667;37;202310;88.3;1;31;;13.7;1;26;14;7;3;0;0;0;;;0;;;;20.4;1;31;;29.3;1;10;12.4;1;23;0;8;0;0;17;26;0;11.6;1;31;;5.1;1;16;17.7;1;13;0;0;6;27;31;0;0;0;8.8;1;17.6;1;10;31;16.0;1;31;15.2;1;31;0;10.0;1;16;22.1;1;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
